---------- SpectralCalc.com -------------
 
 query:
    database: unknown
    molecules: H2O (1)
    lower waveband limit: 0.815 microns (12269.9386503067 cm-1)
    upper waveband limit: 0.841 microns (11890.6064209275 cm-1)
    intensity threshold: none
 
 number of lines found: 6166
 
molecule, isotope, frequency, intensity, einstein_a, air_halfwidth, self_halfwidth, lower_energy, t_exponent, p_shift, upper_global, lower_global, upper_local, lower_local, err1, err2, err3, err4, err5, err6, ref1, ref2, ref3, ref4, ref5, ref6, mixing_flag, upper_weight, lower_weight
1,3,11898.37345,9.308e-29,0.001508,0.0973,0.455,445.7934,0.67,-0.022043,          2 1 1,          0 0 0,  4  0  4,  5  2  3,4,4,4,3,2,3,46,36,25,66,22,7,,162,198
1,2,11898.517601,6.661e-28,0.007221,0.0639,0.4,482.6725,0.69,-0.016117,          1 3 1,          0 0 0,  4  4  1,  4  4  0,4,4,4,3,2,3,48,36,25,70,22,7,,9,9
1,2,11898.568348,1.992e-27,0.007197,0.0652,0.335,482.6434,0.69,-0.01803,          1 3 1,          0 0 0,  4  4  0,  4  4  1,4,4,4,3,2,3,48,36,25,66,22,7,,27,27
1,2,11898.646499,3.706e-29,0.0002356,0.0813,0.3,414.1681,0.67,-0.007355,          2 3 0,          0 0 0,  5  3  3,  5  2  4,3,6,4,7,8,3,48,36,25,70,22,7,,11,11
1,2,11898.769849,6.381e-29,0.00217,0.0624,0.3,1074.7633,0.56,-0.010674,          2 3 0,          0 0 0,  8  4  5,  9  1  8,3,3,4,3,2,3,48,36,28,70,22,8,,51,57
1,4,11898.8049,1.24e-28,0.001945,0.093,0.451,217.0419,0.55,0,          0 1 3,          0 0 0,  4  0  4,  4  2  3,4,4,5,5,0,0,41,29,27,5,0,0,,54,54
1,4,11899.0948,1.878e-27,0.03877,0.0917,0.45,221.8361,0.55,0,          0 1 3,          0 0 0,  3  2  1,  4  2  2,5,4,5,5,0,0,41,29,27,5,0,0,,42,54
1,1,11899.140889,3.181e-27,3.239e-05,0.0935,0.412,275.4971,0.69,-0.008199,          1 3 1,          0 0 0,  3  3  0,  4  1  3,3,3,4,2,0,3,44,32,28,71,22,8,,7,9
1,2,11899.142448,1.785e-29,0.0002817,0.0869,0.3,601.2378,0.62,-0.014356,          1 3 1,          0 0 0,  5  4  1,  6  2  4,5,4,4,3,2,3,48,36,28,70,22,8,,11,13
1,1,11899.218029,2.304e-28,0.00665,0.0488,0.25,2414.7219,0.24,-0.027104,          2 1 1,          0 0 0, 13  3 11, 13  3 10,3,3,4,2,0,3,44,32,29,71,22,9,,81,81
1,1,11899.328235,1.935e-28,0.006035,0.0753,0.352,2309.73,0.61,-0.018252,          2 2 1,          0 1 0,  7  1  7,  7  1  6,4,3,4,2,0,3,44,32,25,71,22,7,,45,45
1,1,11899.416021,2.553e-27,0.1472,0.0867,0.371,2146.2637,0.62,-0.01917,          2 2 1,          0 1 0,  5  1  4,  6  1  5,4,3,4,2,0,3,44,32,25,71,22,7,,11,13
1,1,11899.52964,9.11e-27,9.251e-05,0.0899,0.3,326.6255,0.67,-0.01765,          0 3 2,          0 0 0,  4  0  4,  5  1  5,3,5,4,7,8,3,44,27,25,70,22,7,,9,11
1,3,11899.65686,2.834e-29,0.009502,0.0707,0.4,1199.9629,0.6,-0.016311,          3 1 0,          0 0 0,  8  3  6,  9  2  7,4,4,4,6,5,3,46,36,25,70,20,7,,306,342
1,1,11899.9147,3.939e-29,1.411e-06,0.0853,0.371,661.5446,0.73,-0.016672,          0 8 0,          0 0 0,  6  2  4,  6  3  3,3,3,4,8,6,3,43,32,25,71,20,7,,13,13
1,2,11899.939251,4.612e-29,0.0001138,0.0843,0.35,445.3462,0.62,-0.012982,          1 3 1,          0 0 0,  5  3  3,  6  1  6,5,4,4,4,2,3,48,36,28,70,22,8,,33,39
1,1,11899.9964,2.982e-28,0.002573,0.1032,0.434,1819.3351,0.71,-0.018519,          2 2 1,          0 1 0,  2  0  2,  3  2  1,4,3,4,2,0,3,44,32,25,71,22,7,,15,21
1,2,11900.247916,4.608e-28,0.001294,0.0899,0.413,204.7559,0.69,-0.013722,          1 3 1,          0 0 0,  4  2  3,  3  2  2,4,4,4,3,2,3,48,36,25,66,22,7,,9,7
1,2,11900.248433,7.214e-29,0.0004335,0.0617,0.332,740.9986,0.56,-0.009955,          0 5 1,          0 0 0,  9  3  7,  8  1  8,3,4,4,4,3,3,48,36,25,70,22,7,,57,51
1,2,11900.270686,1.699e-27,0.08026,0.0444,0.482,916.2933,0.56,-0.033674,          2 1 1,          0 0 0,  8  1  8,  9  1  9,4,4,4,3,2,3,48,36,25,66,22,7,,17,19
1,2,11900.281932,1.025e-29,0.00111,0.0314,0.298,1109.7866,0.51,-0.025738,          1 3 1,          0 0 0,  9  2  7, 10  0 10,3,4,4,2,3,3,48,36,30,71,22,10,,19,21
